16:57:25 - Creata piattaforma a x=250, y=750, livello=Mantello
16:57:25 - Creata piattaforma a x=272, y=670, livello=Mantello
16:57:25 - Creata piattaforma a x=202, y=590, livello=Mantello
16:57:25 - Creata piattaforma a x=208, y=510, livello=Mantello
16:57:25 - Creata piattaforma a x=53, y=430, livello=Mantello
16:57:25 - Creata piattaforma a x=428, y=350, livello=Mantello
16:57:25 - Creata piattaforma a x=430, y=270, livello=Mantello
16:57:25 - Creata piattaforma a x=56, y=190, livello=Mantello
16:57:25 - Creata piattaforma a x=80, y=110, livello=Mantello
16:57:25 - Creata piattaforma a x=450, y=30, livello=Mantello
16:57:25 - Creata piattaforma a x=400, y=-50, livello=Crosta Terrestre
16:57:25 - Creata piattaforma a x=434, y=-130, livello=Crosta Terrestre
16:57:25 - Creata piattaforma a x=94, y=-210, livello=Crosta Terrestre
16:57:25 - Creata piattaforma a x=427, y=-290, livello=Crosta Terrestre
16:57:25 - Creata piattaforma a x=441, y=-370, livello=Crosta Terrestre
16:57:25 - Creata piattaforma a x=294, y=-450, livello=Crosta Terrestre
16:57:25 - Creata piattaforma a x=254, y=-530, livello=Crosta Terrestre
16:57:25 - Creata piattaforma a x=183, y=-610, livello=Crosta Terrestre
16:57:25 - Creata piattaforma a x=237, y=-690, livello=Crosta Terrestre
16:57:25 - Creata piattaforma a x=422, y=-770, livello=Vulcano
16:57:25 - Creata piattaforma a x=392, y=-850, livello=Vulcano
16:57:25 - Creata piattaforma a x=300, y=-930, livello=Vulcano
16:57:25 - Creata piattaforma a x=133, y=-1010, livello=Vulcano
16:57:25 - Creata piattaforma a x=418, y=-1090, livello=Vulcano
16:57:25 - Creata piattaforma a x=152, y=-1170, livello=Vulcano
16:57:25 - Creata piattaforma a x=258, y=-1250, livello=Vulcano
16:57:25 - Creata piattaforma a x=325, y=-1330, livello=Vulcano
16:57:25 - Creata piattaforma a x=221, y=-1410, livello=Vulcano
16:57:25 - Creata piattaforma a x=401, y=-1490, livello=Vulcano
16:57:25 - Creata piattaforma a x=167, y=-1570, livello=Vulcano
16:57:25 - Creata piattaforma a x=410, y=-1650, livello=Vulcano
16:57:25 - Creata piattaforma a x=157, y=-1730, livello=Vulcano
16:57:25 - Creata piattaforma a x=86, y=-1810, livello=Vulcano
16:57:25 - Creata piattaforma a x=51, y=-1890, livello=Vulcano
16:57:25 - Creata piattaforma a x=251, y=-1970, livello=Vulcano
16:57:25 - Creata piattaforma a x=91, y=-2050, livello=Vulcano
16:57:25 - Creata piattaforma a x=437, y=-2130, livello=Vulcano
16:57:25 - Creata piattaforma a x=430, y=-2210, livello=Vulcano
16:57:25 - Creata piattaforma a x=424, y=-2290, livello=Vulcano
16:57:25 - Creata piattaforma a x=405, y=-2370, livello=Vulcano
16:57:25 - Creata piattaforma a x=427, y=-2450, livello=Vulcano
16:57:25 - Creata piattaforma a x=112, y=-2530, livello=Vulcano
16:57:25 - Creata piattaforma a x=51, y=-2610, livello=Vulcano
16:57:25 - Creata piattaforma a x=236, y=-2690, livello=Vulcano
16:57:25 - Creata piattaforma a x=109, y=-2770, livello=Vulcano
16:57:25 - Creata piattaforma a x=321, y=-2850, livello=Vulcano
16:57:25 - Creata piattaforma a x=81, y=-2930, livello=Vulcano
16:57:25 - Creata piattaforma a x=431, y=-3010, livello=Vulcano
16:57:25 - Creata piattaforma a x=431, y=-3090, livello=Vulcano
16:57:25 - Creata piattaforma a x=438, y=-3170, livello=Vulcano
16:57:25 - Creata piattaforma a x=120, y=-3250, livello=Vulcano
16:57:25 - Creata piattaforma a x=157, y=-3330, livello=Vulcano
16:57:25 - Creata piattaforma a x=284, y=-3410, livello=Vulcano
16:57:25 - Creata piattaforma a x=400, y=-3490, livello=Vulcano
16:57:25 - Creata piattaforma a x=300, y=-3570, livello=Vulcano
16:57:25 - Creata piattaforma a x=163, y=-3650, livello=Vulcano
16:57:25 - Creata piattaforma a x=371, y=-3730, livello=Vulcano
16:57:25 - Creata piattaforma a x=432, y=-3810, livello=Vulcano
16:57:25 - Creata piattaforma a x=149, y=-3890, livello=Vulcano
16:57:25 - Creata piattaforma a x=440, y=-3970, livello=Vulcano
16:57:25 - Creata piattaforma a x=378, y=-4050, livello=Vulcano
16:57:25 - Creata piattaforma a x=253, y=-4130, livello=Vulcano
16:57:25 - Creata piattaforma a x=294, y=-4210, livello=Vulcano
16:57:25 - Creata piattaforma a x=405, y=-4290, livello=Vulcano
16:57:25 - Creata piattaforma a x=420, y=-4370, livello=Vulcano
16:57:25 - Creata piattaforma a x=52, y=-4450, livello=Vulcano
16:57:25 - Generate 66 piattaforme, 9 power-ups, 21 collectibles, 4 nemici
